time_hour,predicted_water_temp,air_temp
2026-06-21 17:00:00,22.820816,20.6
2026-06-21 18:00:00,22.878128,20.3
2026-06-21 19:00:00,22.910112,19.9
2026-06-21 20:00:00,22.913967,19.4
2026-06-21 21:00:00,22.892687,18.7
2026-06-21 22:00:00,22.8465,17.9
2026-06-21 23:00:00,22.800726,17.8
2026-06-22 00:00:00,22.764387,17.7
2026-06-22 01:00:00,22.738117,17.8
2026-06-22 02:00:00,22.730164,18.0
2026-06-22 03:00:00,22.70572,17.7
2026-06-22 04:00:00,22.669556,17.5
2026-06-22 05:00:00,22.623957,17.5
2026-06-22 06:00:00,22.56692,17.6
2026-06-22 07:00:00,22.493837,17.8
2026-06-22 08:00:00,22.409454,18.2
2026-06-22 09:00:00,22.339357,18.2
