time_hour,predicted_water_temp,air_temp
2026-07-04 02:00:00,22.871582,16.9
2026-07-04 03:00:00,22.765402,17.0
2026-07-04 04:00:00,22.683605,16.9
2026-07-04 05:00:00,22.596104,17.0
2026-07-04 06:00:00,22.509268,17.3
2026-07-04 07:00:00,22.415562,17.8
2026-07-04 08:00:00,22.319782,18.4
2026-07-04 09:00:00,22.239624,19.1
2026-07-04 10:00:00,22.229979,19.7
2026-07-04 11:00:00,22.28749,20.2
2026-07-04 12:00:00,22.399395,20.6
2026-07-04 13:00:00,22.554585,21.1
2026-07-04 14:00:00,22.761738,20.9
2026-07-04 15:00:00,22.935905,20.9
2026-07-04 16:00:00,23.075481,21.0
2026-07-04 17:00:00,23.192923,20.7
2026-07-04 18:00:00,23.26207,20.3
2026-07-04 19:00:00,23.271042,19.8
2026-07-04 20:00:00,23.233038,19.0
2026-07-04 21:00:00,23.17256,18.5
2026-07-04 22:00:00,23.090893,17.8
2026-07-04 23:00:00,22.988243,17.4
2026-07-05 00:00:00,22.871918,17.0
2026-07-05 01:00:00,22.744781,16.7
2026-07-05 02:00:00,22.618317,16.3
2026-07-05 03:00:00,22.487085,16.2
2026-07-05 04:00:00,22.360216,16.4
2026-07-05 05:00:00,22.235954,15.8
2026-07-05 06:00:00,22.122984,16.6
2026-07-05 07:00:00,21.985529,17.8
2026-07-05 08:00:00,21.866013,18.4
2026-07-05 09:00:00,21.79869,19.2
2026-07-05 10:00:00,21.815147,20.2
2026-07-05 11:00:00,21.952309,21.2
2026-07-05 12:00:00,22.172825,22.1
2026-07-05 13:00:00,22.430584,22.5
2026-07-05 14:00:00,22.696722,22.7
2026-07-05 15:00:00,22.981863,22.6
2026-07-05 16:00:00,23.236828,22.3
2026-07-05 17:00:00,23.442123,21.8
2026-07-05 18:00:00,23.555275,20.9
2026-07-05 19:00:00,23.594843,19.1
2026-07-05 20:00:00,23.568052,17.8
2026-07-05 21:00:00,23.485395,16.7
2026-07-05 22:00:00,23.355204,16.2
2026-07-05 23:00:00,23.203312,16.0
2026-07-06 00:00:00,23.054976,15.8
2026-07-06 01:00:00,22.911303,15.9
2026-07-06 02:00:00,22.762781,15.4
2026-07-06 03:00:00,22.617786,14.9
2026-07-06 04:00:00,22.484112,14.7
2026-07-06 05:00:00,22.36609,15.0
2026-07-06 06:00:00,22.251665,15.6
2026-07-06 07:00:00,22.14694,16.3
2026-07-06 08:00:00,22.034693,17.1
2026-07-06 09:00:00,21.934172,18.1
2026-07-06 10:00:00,21.908653,19.1
2026-07-06 11:00:00,22.027103,20.3
2026-07-06 12:00:00,22.263802,21.6
2026-07-06 13:00:00,22.575748,22.6
2026-07-06 14:00:00,22.961552,23.2
2026-07-06 15:00:00,23.354132,23.6
2026-07-06 16:00:00,23.701014,23.7
2026-07-06 17:00:00,23.951551,23.6
2026-07-06 18:00:00,24.111992,23.3
2026-07-06 19:00:00,24.195715,22.6
