time_hour,predicted_water_temp,air_temp
2026-07-04 08:00:00,22.828922,18.2
2026-07-04 09:00:00,22.74186,18.9
2026-07-04 10:00:00,22.716986,19.2
2026-07-04 11:00:00,22.737015,19.8
2026-07-04 12:00:00,22.808002,20.5
2026-07-04 13:00:00,22.971006,21.0
2026-07-04 14:00:00,23.16261,21.3
2026-07-04 15:00:00,23.419567,21.4
2026-07-04 16:00:00,23.634369,21.2
2026-07-04 17:00:00,23.770088,20.9
2026-07-04 18:00:00,23.83416,20.1
2026-07-04 19:00:00,23.834835,19.4
2026-07-04 20:00:00,23.784197,18.7
2026-07-04 21:00:00,23.699936,18.0
2026-07-04 22:00:00,23.589817,17.4
2026-07-04 23:00:00,23.460539,17.1
2026-07-05 00:00:00,23.331217,17.0
2026-07-05 01:00:00,23.20457,16.5
2026-07-05 02:00:00,23.097029,16.3
2026-07-05 03:00:00,22.982153,16.2
2026-07-05 04:00:00,22.854845,16.1
2026-07-05 05:00:00,22.72004,15.7
2026-07-05 06:00:00,22.574627,16.1
2026-07-05 07:00:00,22.42233,17.4
2026-07-05 08:00:00,22.30146,18.2
2026-07-05 09:00:00,22.234816,19.4
2026-07-05 10:00:00,22.249582,20.2
2026-07-05 11:00:00,22.354649,21.0
2026-07-05 12:00:00,22.544283,21.7
2026-07-05 13:00:00,22.8076,22.2
2026-07-05 14:00:00,23.115599,22.7
2026-07-05 15:00:00,23.404722,22.7
2026-07-05 16:00:00,23.664368,22.5
2026-07-05 17:00:00,23.871002,21.7
2026-07-05 18:00:00,23.997845,20.8
2026-07-05 19:00:00,24.028568,19.7
2026-07-05 20:00:00,24.012033,18.2
2026-07-05 21:00:00,23.908503,17.0
2026-07-05 22:00:00,23.782925,16.1
2026-07-05 23:00:00,23.655596,15.7
2026-07-06 00:00:00,23.52677,15.7
2026-07-06 01:00:00,23.39162,15.9
2026-07-06 02:00:00,23.24802,16.0
2026-07-06 03:00:00,23.107523,15.9
2026-07-06 04:00:00,22.952152,15.8
2026-07-06 05:00:00,22.794252,15.6
2026-07-06 06:00:00,22.646925,15.8
2026-07-06 07:00:00,22.49327,15.9
2026-07-06 08:00:00,22.386341,17.1
2026-07-06 09:00:00,22.319357,18.1
2026-07-06 10:00:00,22.29632,19.1
2026-07-06 11:00:00,22.394241,20.3
2026-07-06 12:00:00,22.607864,21.6
2026-07-06 13:00:00,22.926056,22.6
2026-07-06 14:00:00,23.321054,23.2
2026-07-06 15:00:00,23.722412,23.6
2026-07-06 16:00:00,24.041399,23.7
2026-07-06 17:00:00,24.278725,23.6
2026-07-06 18:00:00,24.42781,23.3
2026-07-06 19:00:00,24.499975,22.6
2026-07-06 20:00:00,24.50328,21.2
2026-07-06 21:00:00,24.448223,19.4
2026-07-06 22:00:00,24.340376,17.8
2026-07-06 23:00:00,24.193325,16.7
2026-07-07 00:00:00,24.0291,15.8
2026-07-07 01:00:00,23.85266,15.1
2026-07-07 02:00:00,23.68893,14.6
2026-07-07 03:00:00,23.530241,14.2
2026-07-07 04:00:00,23.363417,14.1
2026-07-07 05:00:00,23.204365,14.3
2026-07-07 06:00:00,23.042067,14.7
2026-07-07 07:00:00,22.87704,15.3
2026-07-07 08:00:00,22.730766,16.1
2026-07-07 09:00:00,22.635168,17.1
2026-07-07 10:00:00,22.582115,18.2
2026-07-07 11:00:00,22.639132,19.2
2026-07-07 12:00:00,22.817165,20.3
2026-07-07 13:00:00,23.093369,21.4
2026-07-07 14:00:00,23.434753,22.4
2026-07-07 15:00:00,23.78478,23.3
2026-07-07 16:00:00,24.09144,23.9
2026-07-07 17:00:00,24.336714,23.9
2026-07-07 18:00:00,24.494638,23.6
2026-07-07 19:00:00,24.569256,23.0
2026-07-07 20:00:00,24.565119,21.7
2026-07-07 21:00:00,24.505894,20.2
2026-07-07 22:00:00,24.403202,18.8
2026-07-07 23:00:00,24.271784,17.9
