time_hour,predicted_water_temp,air_temp
2026-06-10 06:00:00,16.974566,10.7
2026-06-10 07:00:00,16.864079,11.7
2026-06-10 08:00:00,16.766697,12.5
2026-06-10 09:00:00,16.685143,13.1
2026-06-10 10:00:00,16.656328,13.4
2026-06-10 11:00:00,16.634573,11.8
2026-06-10 12:00:00,16.67741,13.8
2026-06-10 13:00:00,16.842028,14.3
2026-06-10 14:00:00,17.058271,15.1
2026-06-10 15:00:00,17.29468,15.0
2026-06-10 16:00:00,17.506802,14.4
2026-06-10 17:00:00,17.657568,14.3
2026-06-10 18:00:00,17.731346,15.2
2026-06-10 19:00:00,17.803715,14.7
2026-06-10 20:00:00,17.80893,14.0
2026-06-10 21:00:00,17.76384,13.2
2026-06-10 22:00:00,17.700932,12.9
2026-06-10 23:00:00,17.62971,12.6
2026-06-11 00:00:00,17.548058,12.3
2026-06-11 01:00:00,17.47925,12.6
2026-06-11 02:00:00,17.403603,12.6
2026-06-11 03:00:00,17.327782,12.9
2026-06-11 04:00:00,17.241816,13.2
2026-06-11 05:00:00,17.145603,11.9
2026-06-11 06:00:00,17.04897,11.7
2026-06-11 07:00:00,16.950003,11.3
2026-06-11 08:00:00,16.877016,11.6
2026-06-11 09:00:00,16.827518,11.9
2026-06-11 10:00:00,16.72902,12.0
2026-06-11 11:00:00,16.722738,12.6
2026-06-11 12:00:00,16.722946,14.0
2026-06-11 13:00:00,16.786776,14.7
2026-06-11 14:00:00,16.860968,15.1
2026-06-11 15:00:00,16.931797,15.4
2026-06-11 16:00:00,17.009731,15.2
2026-06-11 17:00:00,17.04019,15.1
2026-06-11 18:00:00,17.065372,15.2
2026-06-11 19:00:00,17.103909,14.9
2026-06-11 20:00:00,17.123003,14.7
2026-06-11 21:00:00,17.112654,14.5
2026-06-11 22:00:00,17.077036,14.4
2026-06-11 23:00:00,17.024324,14.5
2026-06-12 00:00:00,16.960375,14.5
2026-06-12 01:00:00,16.899412,14.5
2026-06-12 02:00:00,16.835606,14.5
2026-06-12 03:00:00,16.766426,14.6
2026-06-12 04:00:00,16.70176,14.7
2026-06-12 05:00:00,16.64282,14.9
2026-06-12 06:00:00,16.590782,15.1
2026-06-12 07:00:00,16.538158,15.2
2026-06-12 08:00:00,16.523945,15.9
2026-06-12 09:00:00,16.530622,16.4
2026-06-12 10:00:00,16.566484,16.9
2026-06-12 11:00:00,16.62197,17.4
2026-06-12 12:00:00,16.744013,17.9
2026-06-12 13:00:00,16.882202,18.2
2026-06-12 14:00:00,17.05391,18.3
2026-06-12 15:00:00,17.21687,18.2
2026-06-12 16:00:00,17.37558,18.0
2026-06-12 17:00:00,17.491688,17.9
2026-06-12 18:00:00,17.568577,17.7
2026-06-12 19:00:00,17.630299,17.3
