time_hour,predicted_water_temp,air_temp
2026-06-12 05:00:00,17.187601,14.4
2026-06-12 06:00:00,17.141497,14.6
2026-06-12 07:00:00,17.081444,14.8
2026-06-12 08:00:00,17.051998,15.0
2026-06-12 09:00:00,17.030956,15.1
2026-06-12 10:00:00,17.031878,15.1
2026-06-12 11:00:00,17.065342,15.2
2026-06-12 12:00:00,17.117966,15.5
2026-06-12 13:00:00,17.196869,15.5
2026-06-12 14:00:00,17.27377,15.6
2026-06-12 15:00:00,17.47498,17.1
2026-06-12 16:00:00,17.765701,17.3
2026-06-12 17:00:00,17.980309,16.9
2026-06-12 18:00:00,18.111217,16.5
2026-06-12 19:00:00,18.191254,16.0
2026-06-12 20:00:00,18.21294,15.3
2026-06-12 21:00:00,18.166958,14.6
2026-06-12 22:00:00,18.096338,14.5
2026-06-12 23:00:00,18.014578,14.3
2026-06-13 00:00:00,17.929495,14.3
2026-06-13 01:00:00,17.83291,14.0
2026-06-13 02:00:00,17.725248,13.6
2026-06-13 03:00:00,17.615435,12.8
2026-06-13 04:00:00,17.497051,12.0
2026-06-13 05:00:00,17.37792,11.9
2026-06-13 06:00:00,17.24449,12.2
2026-06-13 07:00:00,17.087156,13.0
2026-06-13 08:00:00,16.944185,13.5
2026-06-13 09:00:00,16.885828,14.7
2026-06-13 10:00:00,16.89628,15.9
2026-06-13 11:00:00,17.041008,17.2
2026-06-13 12:00:00,17.293163,17.9
2026-06-13 13:00:00,17.563627,18.8
2026-06-13 14:00:00,17.921505,19.0
2026-06-13 15:00:00,18.257462,18.8
2026-06-13 16:00:00,18.541245,18.6
2026-06-13 17:00:00,18.789803,18.2
2026-06-13 18:00:00,18.958637,17.5
2026-06-13 19:00:00,19.05808,17.0
2026-06-13 20:00:00,19.098854,16.3
2026-06-13 21:00:00,19.08617,15.3
2026-06-13 22:00:00,19.018072,13.7
2026-06-13 23:00:00,18.92053,12.2
2026-06-14 00:00:00,18.839512,12.1
2026-06-14 01:00:00,18.743341,11.4
2026-06-14 02:00:00,18.619379,9.7
2026-06-14 03:00:00,18.495079,9.1
2026-06-14 04:00:00,18.374765,8.8
2026-06-14 05:00:00,18.2805,9.9
2026-06-14 06:00:00,18.180145,11.1
2026-06-14 07:00:00,18.091871,11.9
2026-06-14 08:00:00,18.028484,13.5
2026-06-14 09:00:00,17.999157,15.0
2026-06-14 10:00:00,18.058863,16.4
2026-06-14 11:00:00,18.213045,17.6
2026-06-14 12:00:00,18.465109,18.7
2026-06-14 13:00:00,18.811567,19.7
2026-06-14 14:00:00,19.205488,20.5
2026-06-14 15:00:00,19.600098,21.2
2026-06-14 16:00:00,19.926151,21.6
2026-06-14 17:00:00,20.245176,21.9
2026-06-14 18:00:00,20.507898,22.0
2026-06-14 19:00:00,20.573374,21.6
2026-06-14 20:00:00,20.614223,20.1
2026-06-14 21:00:00,20.588919,18.1
2026-06-14 22:00:00,20.521097,16.5
2026-06-14 23:00:00,20.431236,15.7
2026-06-15 00:00:00,20.342348,15.3
2026-06-15 01:00:00,20.252653,14.9
2026-06-15 02:00:00,20.163166,14.3
2026-06-15 03:00:00,20.075426,13.8
2026-06-15 04:00:00,19.989521,13.6
2026-06-15 05:00:00,19.908329,13.7
2026-06-15 06:00:00,19.822327,14.1
2026-06-15 07:00:00,19.736706,14.5
2026-06-15 08:00:00,19.64633,14.9
2026-06-15 09:00:00,19.571552,15.3
2026-06-15 10:00:00,19.584377,15.9
2026-06-15 11:00:00,19.69587,16.8
2026-06-15 12:00:00,19.937647,18.0
2026-06-15 13:00:00,20.234703,19.1
2026-06-15 14:00:00,20.561275,20.5
2026-06-15 15:00:00,20.860243,21.8
2026-06-15 16:00:00,21.100477,22.6
2026-06-15 17:00:00,21.266323,22.5
2026-06-15 18:00:00,21.377869,21.8
2026-06-15 19:00:00,21.445417,21.0
2026-06-15 20:00:00,21.465391,20.2
2026-06-15 21:00:00,21.442093,19.3
2026-06-15 22:00:00,21.381104,18.5
2026-06-15 23:00:00,21.301872,17.9
2026-06-16 00:00:00,21.212593,17.3
2026-06-16 01:00:00,21.124743,16.7
2026-06-16 02:00:00,21.041338,16.1
2026-06-16 03:00:00,20.959194,15.4
2026-06-16 04:00:00,20.877827,15.1
2026-06-16 05:00:00,20.80369,15.4
2026-06-16 06:00:00,20.735016,15.9
2026-06-16 07:00:00,20.669722,16.4
2026-06-16 08:00:00,20.606455,16.6
2026-06-16 09:00:00,20.544252,16.7
2026-06-16 10:00:00,20.491022,16.9
2026-06-16 11:00:00,20.451698,17.4
2026-06-16 12:00:00,20.436298,18.0
2026-06-16 13:00:00,20.45916,18.6
2026-06-16 14:00:00,20.517477,19.2
2026-06-16 15:00:00,20.60542,19.7
2026-06-16 16:00:00,20.709007,20.0
2026-06-16 17:00:00,20.815624,20.3
2026-06-16 18:00:00,20.89709,20.3
2026-06-16 19:00:00,20.94915,20.1
2026-06-16 20:00:00,20.966013,19.2
2026-06-16 21:00:00,20.953714,18.0
2026-06-16 22:00:00,20.918808,16.9
2026-06-16 23:00:00,20.868624,16.3
2026-06-17 00:00:00,20.808592,15.8
2026-06-17 01:00:00,20.742113,15.4
2026-06-17 02:00:00,20.671574,15.0
2026-06-17 03:00:00,20.598124,14.8
2026-06-17 04:00:00,20.521885,14.8
2026-06-17 05:00:00,20.436752,14.9
2026-06-17 06:00:00,20.337381,15.2
2026-06-17 07:00:00,20.232283,15.8
2026-06-17 08:00:00,20.15371,16.8
2026-06-17 09:00:00,20.122177,18.2
2026-06-17 10:00:00,20.139767,19.4
2026-06-17 11:00:00,20.20337,20.1
2026-06-17 12:00:00,20.334679,21.2
2026-06-17 13:00:00,20.520195,21.9
2026-06-17 14:00:00,20.746216,22.2
2026-06-17 15:00:00,20.99736,22.4
2026-06-17 16:00:00,21.251505,22.3
2026-06-17 17:00:00,21.485376,22.1
2026-06-17 18:00:00,21.656942,21.8
2026-06-17 19:00:00,21.765903,21.5
2026-06-17 20:00:00,21.80787,20.9
2026-06-17 21:00:00,21.823683,20.2
2026-06-17 22:00:00,21.798252,19.4
2026-06-17 23:00:00,21.734781,18.5
2026-06-18 00:00:00,21.662193,17.8
2026-06-18 01:00:00,21.58691,17.3
2026-06-18 02:00:00,21.511013,17.0
2026-06-18 03:00:00,21.435705,16.8
2026-06-18 04:00:00,21.36641,16.7
2026-06-18 05:00:00,21.297844,16.7
2026-06-18 06:00:00,21.227135,16.8
2026-06-18 07:00:00,21.154448,17.0
2026-06-18 08:00:00,21.090496,17.4
2026-06-18 09:00:00,21.040192,17.9
2026-06-18 10:00:00,21.02521,18.5
2026-06-18 11:00:00,21.058788,19.5
2026-06-18 12:00:00,21.167023,20.8
2026-06-18 13:00:00,21.34082,22.0
2026-06-18 14:00:00,21.558722,23.1
2026-06-18 15:00:00,21.795324,23.3
2026-06-18 16:00:00,22.03612,23.3
2026-06-18 17:00:00,22.25837,23.1
2026-06-18 18:00:00,22.43648,22.7
2026-06-18 19:00:00,22.556181,22.2
2026-06-18 20:00:00,22.611835,21.4
2026-06-18 21:00:00,22.609552,20.3
2026-06-18 22:00:00,22.564005,19.0
2026-06-18 23:00:00,22.487617,17.7
2026-06-19 00:00:00,22.401691,16.6
2026-06-19 01:00:00,22.316357,15.9
2026-06-19 02:00:00,22.236906,15.6
2026-06-19 03:00:00,22.159832,15.4
2026-06-19 04:00:00,22.085398,15.4
