time_hour,predicted_water_temp,air_temp
2026-06-09 06:00:00,16.933254,10.4
2026-06-09 07:00:00,16.8594,11.6
2026-06-09 08:00:00,16.76336,11.6
2026-06-09 09:00:00,16.662022,12.6
2026-06-09 10:00:00,16.598679,13.6
2026-06-09 11:00:00,16.595625,14.1
2026-06-09 12:00:00,16.61673,14.9
2026-06-09 13:00:00,16.734318,14.7
2026-06-09 14:00:00,16.91353,15.3
2026-06-09 15:00:00,17.10583,15.5
2026-06-09 16:00:00,17.305143,15.4
2026-06-09 17:00:00,17.464725,15.1
2026-06-09 18:00:00,17.563742,14.6
2026-06-09 19:00:00,17.618399,14.1
2026-06-09 20:00:00,17.617342,13.4
2026-06-09 21:00:00,17.5675,13.1
2026-06-09 22:00:00,17.468636,12.7
2026-06-09 23:00:00,17.376019,12.0
2026-06-10 00:00:00,17.269472,12.4
2026-06-10 01:00:00,17.140884,12.0
2026-06-10 02:00:00,17.031372,10.7
2026-06-10 03:00:00,16.9402,10.8
2026-06-10 04:00:00,16.870155,9.9
2026-06-10 05:00:00,16.778126,10.0
2026-06-10 06:00:00,16.638823,10.4
2026-06-10 07:00:00,16.528883,11.6
2026-06-10 08:00:00,16.440828,11.8
2026-06-10 09:00:00,16.401447,12.2
2026-06-10 10:00:00,16.28625,10.5
2026-06-10 11:00:00,16.253248,11.6
2026-06-10 12:00:00,16.248209,13.2
2026-06-10 13:00:00,16.341166,13.6
2026-06-10 14:00:00,16.395557,13.5
2026-06-10 15:00:00,16.45502,14.4
2026-06-10 16:00:00,16.552517,12.4
2026-06-10 17:00:00,16.619774,14.4
2026-06-10 18:00:00,16.684395,14.1
2026-06-10 19:00:00,16.769468,14.1
2026-06-10 20:00:00,16.809692,13.7
2026-06-10 21:00:00,16.801489,13.1
2026-06-10 22:00:00,16.762348,12.6
2026-06-10 23:00:00,16.70582,12.9
2026-06-11 00:00:00,16.630594,11.9
2026-06-11 01:00:00,16.558413,12.3
2026-06-11 02:00:00,16.489342,12.3
2026-06-11 03:00:00,16.40863,12.2
2026-06-11 04:00:00,16.318035,11.5
2026-06-11 05:00:00,16.22244,11.7
2026-06-11 06:00:00,16.140282,11.6
2026-06-11 07:00:00,16.068401,11.6
2026-06-11 08:00:00,16.010437,11.7
2026-06-11 09:00:00,15.977277,12.0
2026-06-11 10:00:00,15.957588,12.5
2026-06-11 11:00:00,15.965909,13.4
2026-06-11 12:00:00,15.992157,14.5
2026-06-11 13:00:00,16.038212,15.4
2026-06-11 14:00:00,16.117315,16.2
2026-06-11 15:00:00,16.21886,16.8
2026-06-11 16:00:00,16.356318,17.2
2026-06-11 17:00:00,16.487873,17.1
2026-06-11 18:00:00,16.581894,16.8
2026-06-11 19:00:00,16.665012,16.5
2026-06-11 20:00:00,16.703653,16.1
2026-06-11 21:00:00,16.712767,15.6
2026-06-11 22:00:00,16.701242,15.2
2026-06-11 23:00:00,16.679096,15.1
2026-06-12 00:00:00,16.65178,15.0
2026-06-12 01:00:00,16.620556,15.0
2026-06-12 02:00:00,16.57818,14.9
2026-06-12 03:00:00,16.525503,14.8
2026-06-12 04:00:00,16.464958,14.8
2026-06-12 05:00:00,16.410168,14.9
2026-06-12 06:00:00,16.374933,15.2
2026-06-12 07:00:00,16.348003,15.5
2026-06-12 08:00:00,16.343689,16.0
2026-06-12 09:00:00,16.362507,16.5
2026-06-12 10:00:00,16.413351,17.0
2026-06-12 11:00:00,16.513084,17.5
2026-06-12 12:00:00,16.64116,17.9
2026-06-12 13:00:00,16.798574,18.4
2026-06-12 14:00:00,16.985271,19.0
2026-06-12 15:00:00,17.176977,19.6
2026-06-12 16:00:00,17.371449,19.9
2026-06-12 17:00:00,17.534296,19.6
2026-06-12 18:00:00,17.662342,18.9
2026-06-12 19:00:00,17.746065,18.1
2026-06-12 20:00:00,17.796036,17.3
2026-06-12 21:00:00,17.811806,16.5
2026-06-12 22:00:00,17.805496,15.8
2026-06-12 23:00:00,17.77915,15.3
2026-06-13 00:00:00,17.744684,14.9
2026-06-13 01:00:00,17.706175,14.6
2026-06-13 02:00:00,17.664038,14.4
2026-06-13 03:00:00,17.623232,14.3
2026-06-13 04:00:00,17.5807,14.3
2026-06-13 05:00:00,17.534805,14.4
2026-06-13 06:00:00,17.484163,14.6
2026-06-13 07:00:00,17.431656,15.0
2026-06-13 08:00:00,17.41372,15.9
2026-06-13 09:00:00,17.459549,17.0
2026-06-13 10:00:00,17.58549,18.0
2026-06-13 11:00:00,17.782051,18.8
2026-06-13 12:00:00,18.066416,19.5
2026-06-13 13:00:00,18.412405,20.2
2026-06-13 14:00:00,18.839266,21.3
2026-06-13 15:00:00,19.277348,22.4
2026-06-13 16:00:00,19.69378,23.3
2026-06-13 17:00:00,20.069492,24.1
2026-06-13 18:00:00,20.377537,24.6
2026-06-13 19:00:00,20.601377,24.2
2026-06-13 20:00:00,20.697918,21.9
2026-06-13 21:00:00,20.701805,18.6
2026-06-13 22:00:00,20.651443,16.0
2026-06-13 23:00:00,20.64005,14.9
2026-06-14 00:00:00,20.56993,14.4
2026-06-14 01:00:00,20.49132,14.0
2026-06-14 02:00:00,20.404577,13.3
2026-06-14 03:00:00,20.313972,12.7
2026-06-14 04:00:00,20.22988,12.7
2026-06-14 05:00:00,20.169704,13.7
2026-06-14 06:00:00,20.1279,15.5
2026-06-14 07:00:00,20.096947,17.2
2026-06-14 08:00:00,20.08842,18.8
2026-06-14 09:00:00,20.118818,20.5
2026-06-14 10:00:00,20.224827,22.0
2026-06-14 11:00:00,20.436918,23.3
2026-06-14 12:00:00,20.74514,24.7
2026-06-14 13:00:00,21.118101,25.7
2026-06-14 14:00:00,21.512558,26.4
2026-06-14 15:00:00,21.892868,26.8
2026-06-14 16:00:00,22.233194,27.1
2026-06-14 17:00:00,22.512102,27.0
2026-06-14 18:00:00,22.709959,26.7
2026-06-14 19:00:00,22.824373,26.0
2026-06-14 20:00:00,22.86354,24.8
2026-06-14 21:00:00,22.833256,22.9
2026-06-14 22:00:00,22.75614,20.8
2026-06-14 23:00:00,22.647076,18.6
2026-06-15 00:00:00,22.530369,16.8
2026-06-15 01:00:00,22.418833,15.7
2026-06-15 02:00:00,22.312353,15.1
2026-06-15 03:00:00,22.220734,15.0
2026-06-15 04:00:00,22.13985,15.1
2026-06-15 05:00:00,22.068497,15.6
2026-06-15 06:00:00,22.003063,16.2
2026-06-15 07:00:00,21.945835,17.1
2026-06-15 08:00:00,21.911377,18.4
2026-06-15 09:00:00,21.909676,20.2
2026-06-15 10:00:00,21.955338,22.3
2026-06-15 11:00:00,22.039898,23.0
2026-06-15 12:00:00,22.138594,22.9
2026-06-15 13:00:00,22.23327,22.0
2026-06-15 14:00:00,22.300632,20.4
2026-06-15 15:00:00,22.400982,20.3
2026-06-15 16:00:00,22.51264,20.0
2026-06-15 17:00:00,22.620436,19.6
2026-06-15 18:00:00,22.707718,19.2
2026-06-15 19:00:00,22.762886,18.7
2026-06-15 20:00:00,22.779709,18.2
2026-06-15 21:00:00,22.756668,17.5
2026-06-15 22:00:00,22.698093,16.8
2026-06-15 23:00:00,22.610619,16.0
2026-06-16 00:00:00,22.512205,15.4
2026-06-16 01:00:00,22.410881,15.1
2026-06-16 02:00:00,22.311031,14.9
2026-06-16 03:00:00,22.212984,14.9
2026-06-16 04:00:00,22.119164,15.0
2026-06-16 05:00:00,22.025219,15.0
