time_hour,predicted_water_temp,air_temp
2026-06-08 17:00:00,16.656132,15.0
2026-06-08 18:00:00,16.758032,15.1
2026-06-08 19:00:00,16.784126,14.5
2026-06-08 20:00:00,16.75923,13.6
2026-06-08 21:00:00,16.71191,12.8
2026-06-08 22:00:00,16.627302,12.3
2026-06-08 23:00:00,16.556967,12.1
2026-06-09 00:00:00,16.479767,12.0
2026-06-09 01:00:00,16.417099,12.1
2026-06-09 02:00:00,16.333582,11.8
2026-06-09 03:00:00,16.237808,10.3
2026-06-09 04:00:00,16.129053,10.1
2026-06-09 05:00:00,16.038185,10.1
2026-06-09 06:00:00,15.948691,9.8
2026-06-09 07:00:00,15.892309,11.0
2026-06-09 08:00:00,15.810083,12.0
2026-06-09 09:00:00,15.779524,12.5
2026-06-09 10:00:00,15.81104,13.9
2026-06-09 11:00:00,15.900116,14.6
2026-06-09 12:00:00,16.049854,15.0
2026-06-09 13:00:00,16.241867,14.5
2026-06-09 14:00:00,16.48166,15.5
2026-06-09 15:00:00,16.712124,15.6
2026-06-09 16:00:00,16.940441,15.3
2026-06-09 17:00:00,17.11367,15.0
2026-06-09 18:00:00,17.223276,14.5
2026-06-09 19:00:00,17.28645,14.0
2026-06-09 20:00:00,17.263296,13.5
2026-06-09 21:00:00,17.193804,12.7
2026-06-09 22:00:00,17.092773,12.4
2026-06-09 23:00:00,16.980808,12.3
2026-06-10 00:00:00,16.861387,12.1
2026-06-10 01:00:00,16.724045,11.6
2026-06-10 02:00:00,16.60664,11.7
2026-06-10 03:00:00,16.508326,10.5
2026-06-10 04:00:00,16.41757,10.1
2026-06-10 05:00:00,16.33942,10.4
2026-06-10 06:00:00,16.238562,9.7
2026-06-10 07:00:00,16.122185,10.7
2026-06-10 08:00:00,16.004362,11.4
2026-06-10 09:00:00,15.953437,12.3
2026-06-10 10:00:00,15.908796,13.4
2026-06-10 11:00:00,15.947536,13.7
2026-06-10 12:00:00,16.060675,13.7
2026-06-10 13:00:00,16.192652,14.6
2026-06-10 14:00:00,16.346062,14.3
2026-06-10 15:00:00,16.481184,15.0
2026-06-10 16:00:00,16.672626,15.0
2026-06-10 17:00:00,16.867235,15.0
2026-06-10 18:00:00,17.026173,14.8
2026-06-10 19:00:00,17.118307,14.7
2026-06-10 20:00:00,17.145208,14.0
2026-06-10 21:00:00,17.112984,12.8
2026-06-10 22:00:00,17.036436,11.6
2026-06-10 23:00:00,16.935139,10.7
2026-06-11 00:00:00,16.818876,10.0
2026-06-11 01:00:00,16.705517,9.6
2026-06-11 02:00:00,16.596777,9.6
2026-06-11 03:00:00,16.498573,10.0
2026-06-11 04:00:00,16.411728,10.3
2026-06-11 05:00:00,16.32707,10.5
2026-06-11 06:00:00,16.241066,10.7
2026-06-11 07:00:00,16.141352,11.0
2026-06-11 08:00:00,16.053175,11.3
2026-06-11 09:00:00,16.001526,11.6
2026-06-11 10:00:00,15.993829,12.3
2026-06-11 11:00:00,16.038307,13.4
2026-06-11 12:00:00,16.11747,14.8
2026-06-11 13:00:00,16.210058,15.9
2026-06-11 14:00:00,16.352064,16.5
2026-06-11 15:00:00,16.553253,16.7
2026-06-11 16:00:00,16.770393,16.8
2026-06-11 17:00:00,16.93447,16.7
2026-06-11 18:00:00,17.05217,16.4
2026-06-11 19:00:00,17.121338,16.1
2026-06-11 20:00:00,17.147049,15.7
2026-06-11 21:00:00,17.143291,15.3
2026-06-11 22:00:00,17.123173,14.9
2026-06-11 23:00:00,17.090229,14.8
2026-06-12 00:00:00,17.051142,14.7
2026-06-12 01:00:00,17.002712,14.6
2026-06-12 02:00:00,16.942045,14.3
2026-06-12 03:00:00,16.86872,13.9
2026-06-12 04:00:00,16.791235,13.8
2026-06-12 05:00:00,16.72264,13.9
2026-06-12 06:00:00,16.66717,14.3
2026-06-12 07:00:00,16.626272,14.9
2026-06-12 08:00:00,16.612354,15.8
2026-06-12 09:00:00,16.643412,16.8
2026-06-12 10:00:00,16.738457,17.8
2026-06-12 11:00:00,16.924006,18.8
2026-06-12 12:00:00,17.167686,19.7
2026-06-12 13:00:00,17.4736,20.4
2026-06-12 14:00:00,17.79553,20.9
2026-06-12 15:00:00,18.089087,21.3
2026-06-12 16:00:00,18.330568,21.4
2026-06-12 17:00:00,18.524376,21.2
2026-06-12 18:00:00,18.65449,20.8
2026-06-12 19:00:00,18.726103,20.1
2026-06-12 20:00:00,18.75383,19.2
2026-06-12 21:00:00,18.752554,18.1
2026-06-12 22:00:00,18.729652,17.0
2026-06-12 23:00:00,18.685715,16.0
2026-06-13 00:00:00,18.63079,15.1
2026-06-13 01:00:00,18.568731,14.4
2026-06-13 02:00:00,18.504623,14.0
2026-06-13 03:00:00,18.43925,13.7
2026-06-13 04:00:00,18.373718,13.6
2026-06-13 05:00:00,18.312983,13.6
2026-06-13 06:00:00,18.250555,13.7
2026-06-13 07:00:00,18.193825,14.3
2026-06-13 08:00:00,18.163612,15.7
2026-06-13 09:00:00,18.18211,17.6
2026-06-13 10:00:00,18.255125,19.3
2026-06-13 11:00:00,18.38029,20.5
2026-06-13 12:00:00,18.581985,21.4
2026-06-13 13:00:00,18.881182,22.1
2026-06-13 14:00:00,19.281853,22.8
2026-06-13 15:00:00,19.726238,23.4
2026-06-13 16:00:00,20.163734,23.8
2026-06-13 17:00:00,20.558016,24.2
2026-06-13 18:00:00,20.877356,24.4
2026-06-13 19:00:00,21.090788,23.8
2026-06-13 20:00:00,21.184958,21.9
2026-06-13 21:00:00,21.178242,19.2
2026-06-13 22:00:00,21.112072,16.9
2026-06-13 23:00:00,21.031567,16.4
2026-06-14 00:00:00,20.938452,14.6
2026-06-14 01:00:00,20.842876,13.5
2026-06-14 02:00:00,20.755444,13.2
2026-06-14 03:00:00,20.679691,13.3
2026-06-14 04:00:00,20.569271,13.9
2026-06-14 05:00:00,20.513397,14.7
2026-06-14 06:00:00,20.461863,15.6
2026-06-14 07:00:00,20.414228,16.7
2026-06-14 08:00:00,20.420944,17.9
2026-06-14 09:00:00,20.443722,19.6
2026-06-14 10:00:00,20.529911,21.4
2026-06-14 11:00:00,20.698843,23.1
2026-06-14 12:00:00,20.959425,24.7
2026-06-14 13:00:00,21.282303,25.8
2026-06-14 14:00:00,21.630402,26.6
2026-06-14 15:00:00,21.97385,27.2
2026-06-14 16:00:00,22.286871,27.6
2026-06-14 17:00:00,22.551933,27.7
2026-06-14 18:00:00,22.751835,27.5
2026-06-14 19:00:00,22.879719,26.9
2026-06-14 20:00:00,22.930845,25.7
2026-06-14 21:00:00,22.914577,23.8
2026-06-14 22:00:00,22.845901,21.5
2026-06-14 23:00:00,22.747452,19.4
2026-06-15 00:00:00,22.644562,17.9
