time_hour,predicted_water_temp,air_temp
2026-06-08 11:00:00,16.542952,13.4
2026-06-08 12:00:00,16.543085,15.3
2026-06-08 13:00:00,16.615435,15.8
2026-06-08 14:00:00,16.73305,15.8
2026-06-08 15:00:00,16.806198,15.7
2026-06-08 16:00:00,16.868536,15.5
2026-06-08 17:00:00,16.980679,15.4
2026-06-08 18:00:00,17.054157,14.9
2026-06-08 19:00:00,17.053415,14.1
2026-06-08 20:00:00,17.005196,13.3
2026-06-08 21:00:00,16.94724,12.5
2026-06-08 22:00:00,16.882946,12.3
2026-06-08 23:00:00,16.806377,11.5
2026-06-09 00:00:00,16.74298,12.0
2026-06-09 01:00:00,16.665283,10.4
2026-06-09 02:00:00,16.57753,10.3
2026-06-09 03:00:00,16.488947,10.1
2026-06-09 04:00:00,16.390297,10.1
2026-06-09 05:00:00,16.279491,10.3
2026-06-09 06:00:00,16.215069,10.1
2026-06-09 07:00:00,16.189014,10.6
2026-06-09 08:00:00,16.094685,11.4
2026-06-09 09:00:00,16.00465,12.9
2026-06-09 10:00:00,15.97477,13.9
2026-06-09 11:00:00,15.985679,14.4
2026-06-09 12:00:00,16.070236,14.9
2026-06-09 13:00:00,16.238602,15.0
2026-06-09 14:00:00,16.438187,15.7
2026-06-09 15:00:00,16.656956,14.3
2026-06-09 16:00:00,16.899004,15.2
2026-06-09 17:00:00,17.120823,14.7
2026-06-09 18:00:00,17.196234,13.9
2026-06-09 19:00:00,17.174248,13.9
2026-06-09 20:00:00,17.133146,13.4
2026-06-09 21:00:00,17.059637,12.6
2026-06-09 22:00:00,16.95361,12.3
2026-06-09 23:00:00,16.851828,12.6
2026-06-10 00:00:00,16.764147,11.4
2026-06-10 01:00:00,16.639431,11.6
2026-06-10 02:00:00,16.522615,11.5
2026-06-10 03:00:00,16.419338,10.7
2026-06-10 04:00:00,16.333218,10.3
2026-06-10 05:00:00,16.25715,8.9
2026-06-10 06:00:00,16.179712,9.9
2026-06-10 07:00:00,16.056335,10.4
2026-06-10 08:00:00,15.956627,11.3
2026-06-10 09:00:00,15.871389,12.2
2026-06-10 10:00:00,15.840222,13.5
2026-06-10 11:00:00,15.905512,14.4
2026-06-10 12:00:00,16.067999,14.8
2026-06-10 13:00:00,16.302595,15.1
2026-06-10 14:00:00,16.513157,15.3
2026-06-10 15:00:00,16.763548,15.4
2026-06-10 16:00:00,17.009483,15.4
2026-06-10 17:00:00,17.207079,15.4
2026-06-10 18:00:00,17.3421,15.4
2026-06-10 19:00:00,17.410206,15.0
2026-06-10 20:00:00,17.403236,14.0
2026-06-10 21:00:00,17.355778,12.8
2026-06-10 22:00:00,17.268864,11.6
2026-06-10 23:00:00,17.162834,10.7
2026-06-11 00:00:00,17.053713,10.0
2026-06-11 01:00:00,16.937506,9.6
2026-06-11 02:00:00,16.824064,9.6
2026-06-11 03:00:00,16.723661,10.0
2026-06-11 04:00:00,16.631516,10.3
2026-06-11 05:00:00,16.537842,10.5
2026-06-11 06:00:00,16.455074,10.7
2026-06-11 07:00:00,16.377235,11.0
2026-06-11 08:00:00,16.315432,11.3
2026-06-11 09:00:00,16.279413,11.6
2026-06-11 10:00:00,16.245567,12.3
